SEASON_ID,PTS,REB,AST,Player_Name,MIN
22020,0,3,1,Torrey Craig,16
22020,10,6,1,Torrey Craig,30
22020,3,1,3,Torrey Craig,18
22020,20,14,0,Torrey Craig,32
22020,7,5,0,Torrey Craig,22
22020,4,7,3,Torrey Craig,17
22020,5,5,0,Torrey Craig,14
22020,7,5,0,Torrey Craig,16
22020,7,2,1,Torrey Craig,16
22020,14,6,1,Torrey Craig,20
22020,3,5,0,Torrey Craig,11
22020,3,4,2,Torrey Craig,15
22020,4,2,1,Torrey Craig,16
22020,7,5,1,Torrey Craig,12
22020,2,3,0,Torrey Craig,15
22020,7,4,0,Torrey Craig,19
22020,0,3,0,Torrey Craig,16
22020,12,8,1,Torrey Craig,19
22020,9,4,1,Torrey Craig,21
22020,4,2,3,Torrey Craig,12
22020,10,8,2,Torrey Craig,19
22020,10,3,1,Torrey Craig,21
22020,2,1,0,Torrey Craig,7
22020,2,1,3,Torrey Craig,7
22020,0,3,1,Torrey Craig,11
22020,0,0,0,Torrey Craig,7
22020,0,1,0,Torrey Craig,8
22020,0,2,1,Torrey Craig,13
22020,6,1,0,Torrey Craig,11
22020,4,1,0,Torrey Craig,15
22020,9,5,2,Torrey Craig,23
22020,6,2,0,Torrey Craig,14
22020,4,8,1,Torrey Craig,10
22020,8,3,0,Torrey Craig,16
22020,0,5,1,Torrey Craig,14
22020,0,1,0,Torrey Craig,7
22020,0,0,1,Torrey Craig,5
22020,2,4,2,Torrey Craig,13
22020,4,2,2,Torrey Craig,13
22020,0,4,0,Torrey Craig,10
22020,3,2,1,Jae Crowder,18
22020,10,8,2,Jae Crowder,41
22020,20,4,2,Jae Crowder,32
22020,13,0,1,Jae Crowder,28
22020,18,2,3,Jae Crowder,23
22020,3,4,4,Jae Crowder,13
22020,9,3,2,Jae Crowder,30
22020,2,4,1,Jae Crowder,19
22020,5,6,2,Jae Crowder,26
22020,5,6,2,Jae Crowder,28
22020,26,2,2,Jae Crowder,25
22020,11,1,2,Jae Crowder,22
22020,0,3,4,Jae Crowder,30
22020,6,12,2,Jae Crowder,38
22020,11,3,3,Jae Crowder,27
22020,11,4,2,Jae Crowder,23
22020,10,3,1,Jae Crowder,28
22020,19,4,3,Jae Crowder,29
22020,2,8,4,Jae Crowder,33
22020,8,5,4,Jae Crowder,30
22020,17,3,1,Jae Crowder,29
22020,13,3,1,Jae Crowder,27
22020,11,5,2,Jae Crowder,31
22020,10,4,2,Jae Crowder,29
22020,7,7,1,Jae Crowder,31
22020,14,5,1,Jae Crowder,29
22020,2,3,3,Jae Crowder,18
22020,13,7,1,Jae Crowder,31
22020,14,4,2,Jae Crowder,24
22020,15,5,1,Jae Crowder,36
22020,0,6,0,Jae Crowder,27
22020,3,6,5,Jae Crowder,29
22020,12,5,1,Jae Crowder,27
22020,8,3,0,Jae Crowder,21
22020,5,3,4,Jae Crowder,20
22020,20,3,3,Jae Crowder,29
22020,15,7,3,Jae Crowder,31
22020,12,8,2,Jae Crowder,25
22020,8,4,1,Jae Crowder,33
22020,6,14,2,Jae Crowder,26
22020,3,2,1,Jae Crowder,13
22020,2,2,1,Jae Crowder,15
22020,14,3,0,Jae Crowder,32
22020,16,9,3,Jae Crowder,29
22020,17,7,4,Jae Crowder,33
22020,21,7,3,Jae Crowder,45
22020,8,1,1,Jae Crowder,19
22020,11,5,1,Jae Crowder,26
22020,5,3,5,Jae Crowder,27
22020,2,6,2,Jae Crowder,30
22020,10,8,4,Jae Crowder,27
22020,6,4,1,Jae Crowder,22
22020,21,3,1,Jae Crowder,35
22020,6,2,2,Jae Crowder,31
22020,4,3,4,Jae Crowder,29
22020,16,6,1,Jae Crowder,37
22020,21,2,1,Jae Crowder,21
22020,2,3,3,Jae Crowder,26
22020,17,8,2,Jae Crowder,33
22020,4,9,4,Jae Crowder,26
22020,4,3,2,Jarrett Culver,15
22020,5,0,0,Jarrett Culver,7
22020,0,1,0,Jarrett Culver,5
22020,8,3,2,Jarrett Culver,18
22020,0,0,1,Jarrett Culver,7
22020,3,1,0,Jarrett Culver,9
22020,8,3,0,Jarrett Culver,16
22020,1,0,0,Jarrett Culver,8
22020,0,1,0,Jarrett Culver,8
22020,5,0,1,Jarrett Culver,10
22020,4,3,0,Jarrett Culver,14
22020,0,2,1,Jarrett Culver,9
22020,3,5,0,Jarrett Culver,14
22020,4,1,0,Jarrett Culver,15
22020,16,5,0,Jarrett Culver,25
22020,15,2,2,Jarrett Culver,19
22020,7,3,1,Jarrett Culver,15
22020,7,7,0,Jarrett Culver,19
22020,2,2,0,Jarrett Culver,10
22020,2,3,4,Jarrett Culver,20
22020,10,8,3,Jarrett Culver,31
22020,7,5,2,Jarrett Culver,20
22020,4,6,1,Jarrett Culver,22
22020,20,6,0,Jarrett Culver,28
22020,4,2,0,Jarrett Culver,21
22020,0,10,0,Jarrett Culver,26
22020,8,4,0,Jarrett Culver,29
22020,14,6,0,Jarrett Culver,20
22020,10,10,2,Jarrett Culver,21
22020,20,3,2,Seth Curry,23
22020,8,3,1,Seth Curry,25
22020,10,4,3,Seth Curry,35
22020,16,6,5,Seth Curry,32
22020,11,3,3,Seth Curry,22
22020,20,4,4,Seth Curry,35
22020,22,5,1,Seth Curry,35
22020,7,6,3,Seth Curry,24
22020,20,3,1,Seth Curry,26
22020,9,1,1,Seth Curry,24
22020,13,3,1,Seth Curry,25
22020,11,1,0,Seth Curry,26
22020,15,0,5,Seth Curry,35
22020,5,2,1,Seth Curry,25
22020,8,2,2,Seth Curry,24
22020,11,3,6,Seth Curry,28
22020,0,3,3,Seth Curry,26
22020,9,1,2,Seth Curry,32
22020,3,2,1,Seth Curry,24
22020,13,1,5,Seth Curry,34
22020,19,4,4,Seth Curry,24
22020,8,0,1,Seth Curry,24
22020,7,2,2,Seth Curry,27
22020,19,1,2,Seth Curry,27
22020,10,4,3,Seth Curry,26
22020,20,3,2,Seth Curry,32
22020,21,4,4,Seth Curry,26
22020,14,4,3,Seth Curry,30
22020,12,2,7,Seth Curry,25
22020,14,2,3,Seth Curry,35
22020,7,0,5,Seth Curry,23
22020,4,2,2,Seth Curry,39
22020,15,3,2,Seth Curry,29
22020,12,3,6,Seth Curry,35
22020,9,4,0,Seth Curry,38
22020,25,2,5,Seth Curry,37
22020,11,2,1,Seth Curry,37
22020,10,1,4,Seth Curry,35
22020,15,4,2,Seth Curry,35
22020,22,3,1,Seth Curry,29
22020,11,2,4,Seth Curry,27
22020,0,2,1,Seth Curry,12
22020,0,0,3,Seth Curry,29
22020,9,0,1,Seth Curry,25
22020,12,2,1,Seth Curry,25
22020,2,1,3,Seth Curry,31
22020,7,2,2,Seth Curry,22
22020,14,3,1,Seth Curry,28
22020,15,0,1,Seth Curry,27
22020,28,5,3,Seth Curry,36
22020,11,1,2,Seth Curry,26
22020,21,0,6,Seth Curry,34
22020,21,1,3,Seth Curry,25
22020,17,6,4,Seth Curry,33
22020,8,1,4,Seth Curry,24
22020,17,4,3,Seth Curry,30
22020,13,0,4,Seth Curry,32
22020,46,7,9,Stephen Curry,40
22020,21,3,6,Stephen Curry,37
22020,36,4,6,Stephen Curry,37
22020,49,5,2,Stephen Curry,29
22020,34,4,7,Stephen Curry,31
22020,37,9,2,Stephen Curry,37
22020,41,4,8,Stephen Curry,35
22020,30,5,5,Stephen Curry,30
22020,37,6,8,Stephen Curry,37
22020,27,1,2,Stephen Curry,30
22020,37,7,4,Stephen Curry,38
22020,32,8,3,Stephen Curry,34
22020,18,7,8,Stephen Curry,36
22020,49,3,5,Stephen Curry,37
22020,47,7,3,Stephen Curry,37
22020,33,4,5,Stephen Curry,35
22020,42,6,8,Stephen Curry,29
22020,53,6,4,Stephen Curry,36
22020,38,8,5,Stephen Curry,35
22020,32,6,5,Stephen Curry,35
22020,41,6,4,Stephen Curry,38
22020,37,5,2,Stephen Curry,37
22020,36,11,3,Stephen Curry,36
22020,32,5,6,Stephen Curry,30
22020,18,5,8,Stephen Curry,30
22020,27,3,2,Stephen Curry,29
22020,32,5,9,Stephen Curry,36
22020,14,4,3,Stephen Curry,27
22020,35,7,5,Stephen Curry,36
22020,16,4,7,Stephen Curry,26
22020,29,4,9,Stephen Curry,36
22020,24,8,8,Stephen Curry,36
22020,37,6,6,Stephen Curry,37
22020,29,7,11,Stephen Curry,37
22020,25,7,11,Stephen Curry,42
22020,36,2,6,Stephen Curry,30
22020,27,3,5,Stephen Curry,34
22020,40,8,5,Stephen Curry,37
22020,32,4,2,Stephen Curry,32
22020,32,7,6,Stephen Curry,36
22020,57,2,5,Stephen Curry,37
22020,28,3,6,Stephen Curry,30
22020,38,11,8,Stephen Curry,38
22020,28,5,7,Stephen Curry,30
22020,27,4,4,Stephen Curry,31
22020,16,6,8,Stephen Curry,33
22020,36,4,3,Stephen Curry,34
22020,24,7,7,Stephen Curry,27
22020,30,3,4,Stephen Curry,35
22020,26,11,7,Stephen Curry,31
22020,26,1,7,Stephen Curry,36
22020,35,11,4,Stephen Curry,37
22020,20,4,3,Stephen Curry,36
22020,11,9,6,Stephen Curry,38
22020,38,2,11,Stephen Curry,36
22020,13,4,5,Stephen Curry,35
22020,30,9,8,Stephen Curry,31
22020,62,5,4,Stephen Curry,36
22020,26,8,5,Stephen Curry,34
22020,31,5,6,Stephen Curry,35
22020,36,2,6,Stephen Curry,36
22020,19,4,6,Stephen Curry,29
22020,20,4,10,Stephen Curry,30
22020,14,5,1,Anthony Davis,30
22020,28,10,5,Anthony Davis,36
22020,20,6,4,Anthony Davis,43
22020,42,12,5,Anthony Davis,41
22020,36,12,5,Anthony Davis,39
22020,4,1,0,Anthony Davis,9
22020,25,7,1,Anthony Davis,33
22020,12,9,7,Anthony Davis,33
22020,22,11,3,Anthony Davis,34
22020,26,5,2,Anthony Davis,31
22020,18,8,3,Anthony Davis,31
22020,17,3,3,Anthony Davis,28
22020,4,4,1,Anthony Davis,17
22020,15,4,1,Anthony Davis,14
22020,35,9,1,Anthony Davis,35
22020,30,5,3,Anthony Davis,45
22020,13,9,2,Anthony Davis,33
22020,25,2,2,Anthony Davis,36
22020,27,14,2,Anthony Davis,36
22020,23,8,2,Anthony Davis,35
22020,17,10,4,Anthony Davis,36
22020,37,6,3,Anthony Davis,28
22020,18,9,6,Anthony Davis,38
22020,17,17,7,Anthony Davis,37
22020,17,6,5,Anthony Davis,33
22020,18,7,1,Anthony Davis,25
22020,19,10,2,Anthony Davis,29
22020,27,4,1,Anthony Davis,30
22020,23,10,3,Anthony Davis,34
22020,27,10,4,Anthony Davis,34
22020,17,9,1,Anthony Davis,32
22020,34,11,5,Anthony Davis,35
22020,20,8,3,Anthony Davis,32
22020,13,10,5,Anthony Davis,38
22020,28,8,5,Anthony Davis,30
22020,18,7,2,Anthony Davis,31
22020,0,2,0,Ed Davis,6
22020,1,4,0,Ed Davis,9
22020,2,2,1,Ed Davis,9
22020,2,10,1,Ed Davis,10
22020,2,2,1,Ed Davis,5
22020,8,5,0,Ed Davis,20
22020,0,5,1,Ed Davis,23
22020,2,8,1,Ed Davis,23
22020,0,3,1,Ed Davis,9
22020,4,7,1,Ed Davis,13
22020,2,9,3,Ed Davis,19
22020,0,3,1,Ed Davis,6
22020,2,6,3,Ed Davis,18
22020,4,4,0,Ed Davis,14
22020,6,6,0,Ed Davis,18
22020,0,1,0,Ed Davis,14
22020,4,6,0,Ed Davis,14
22020,5,8,1,Ed Davis,24
22020,0,10,3,Ed Davis,16
22020,0,6,1,Ed Davis,12
22020,4,7,1,Ed Davis,13
22020,20,3,1,Terence Davis,32
22020,8,9,0,Terence Davis,28
22020,16,5,4,Terence Davis,28
22020,27,5,3,Terence Davis,31
22020,18,4,7,Terence Davis,30
22020,24,3,1,Terence Davis,33
22020,10,6,2,Terence Davis,20
22020,18,5,3,Terence Davis,31
22020,8,5,7,Terence Davis,22
22020,15,1,0,Terence Davis,24
22020,7,5,0,Terence Davis,20
22020,8,2,1,Terence Davis,19
22020,6,6,2,Terence Davis,16
22020,0,1,0,Terence Davis,7
22020,6,1,0,Terence Davis,18
22020,23,3,3,Terence Davis,30
22020,3,3,0,Terence Davis,10
22020,12,0,1,Terence Davis,16
22020,5,3,0,Terence Davis,18
22020,0,1,1,Terence Davis,14
22020,1,1,2,Terence Davis,16
22020,3,1,0,Terence Davis,18
22020,27,3,1,Terence Davis,23
22020,8,5,2,Terence Davis,22
22020,6,2,1,Terence Davis,21
22020,14,3,2,Terence Davis,18
22020,6,2,2,Terence Davis,18
22020,2,1,1,Terence Davis,6
22020,6,3,1,Terence Davis,23
22020,8,1,2,Terence Davis,13
22020,4,3,1,Terence Davis,10
22020,22,3,4,Terence Davis,32
22020,6,3,2,Terence Davis,21
22020,3,3,2,Terence Davis,17
22020,6,2,0,Terence Davis,15
22020,9,3,0,Terence Davis,15
22020,8,4,3,Terence Davis,26
22020,11,4,0,Terence Davis,12
22020,2,0,0,Terence Davis,7
22020,5,1,3,Terence Davis,12
22020,0,1,1,Terence Davis,14
22020,13,2,0,Terence Davis,19
22020,3,2,2,Terence Davis,17
22020,7,3,1,Terence Davis,17
22020,0,1,0,Terence Davis,7
22020,12,4,0,Terence Davis,26
22020,12,2,0,Terence Davis,19
22020,8,2,2,Terence Davis,19
22020,3,0,1,Terence Davis,6
22020,12,1,1,Terence Davis,17
22020,16,4,1,Terence Davis,24
22020,6,1,0,Terence Davis,12
22020,6,1,1,Terence Davis,10
22020,3,2,0,Terence Davis,12
22020,18,1,3,Terence Davis,22
22020,13,2,3,Terence Davis,17
22020,0,1,1,Terence Davis,5
22020,10,4,0,Terence Davis,16
22020,23,3,4,DeMar DeRozan,25
22020,27,8,4,DeMar DeRozan,38
22020,21,2,5,DeMar DeRozan,30
22020,23,3,3,DeMar DeRozan,29
22020,20,2,4,DeMar DeRozan,31
22020,25,6,3,DeMar DeRozan,36
22020,6,1,3,DeMar DeRozan,18
22020,22,1,6,DeMar DeRozan,33
22020,30,5,14,DeMar DeRozan,42
22020,20,4,8,DeMar DeRozan,35
22020,37,2,10,DeMar DeRozan,41
22020,32,7,8,DeMar DeRozan,37
22020,15,5,4,DeMar DeRozan,32
22020,18,8,6,DeMar DeRozan,32
22020,26,4,10,DeMar DeRozan,37
22020,19,4,11,DeMar DeRozan,38
22020,19,2,6,DeMar DeRozan,26
22020,33,5,8,DeMar DeRozan,35
22020,24,3,12,DeMar DeRozan,37
22020,14,4,4,DeMar DeRozan,30
22020,20,4,2,DeMar DeRozan,27
22020,25,4,6,DeMar DeRozan,37
22020,36,5,9,DeMar DeRozan,47
22020,26,5,7,DeMar DeRozan,33
22020,17,3,8,DeMar DeRozan,32
22020,17,4,7,DeMar DeRozan,32
22020,23,4,2,DeMar DeRozan,31
22020,19,3,3,DeMar DeRozan,28
22020,28,2,5,DeMar DeRozan,35
22020,22,3,13,DeMar DeRozan,38
22020,20,1,7,DeMar DeRozan,36
22020,30,0,11,DeMar DeRozan,37
22020,20,6,4,DeMar DeRozan,36
22020,10,4,11,DeMar DeRozan,30
22020,22,6,11,DeMar DeRozan,42
22020,32,1,11,DeMar DeRozan,38
22020,8,2,9,DeMar DeRozan,35
22020,23,6,8,DeMar DeRozan,26
22020,12,3,6,DeMar DeRozan,28
22020,21,6,10,DeMar DeRozan,36
22020,30,8,7,DeMar DeRozan,37
22020,30,8,6,DeMar DeRozan,40
22020,14,5,6,DeMar DeRozan,30
22020,5,1,1,DeMar DeRozan,25
22020,30,1,10,DeMar DeRozan,36
22020,21,5,7,DeMar DeRozan,34
22020,9,3,8,DeMar DeRozan,27
22020,29,6,6,DeMar DeRozan,41
22020,15,2,3,DeMar DeRozan,25
22020,20,6,11,DeMar DeRozan,32
22020,24,7,4,DeMar DeRozan,37
22020,13,6,7,DeMar DeRozan,35
22020,38,5,5,DeMar DeRozan,44
22020,19,4,8,DeMar DeRozan,36
22020,6,5,6,DeMar DeRozan,29
22020,19,5,4,DeMar DeRozan,27
22020,23,9,7,DeMar DeRozan,37
22020,23,5,6,DeMar DeRozan,36
22020,8,3,10,DeMar DeRozan,31
22020,27,5,8,DeMar DeRozan,36
22020,28,9,9,DeMar DeRozan,35
22020,6,6,0,Dewayne Dedmon,13
22020,4,3,0,Dewayne Dedmon,9
22020,6,3,2,Dewayne Dedmon,13
22020,6,5,2,Dewayne Dedmon,15
22020,2,4,1,Dewayne Dedmon,15
22020,6,6,3,Dewayne Dedmon,12
22020,14,8,0,Dewayne Dedmon,13
22020,2,4,1,Dewayne Dedmon,13
22020,18,9,0,Dewayne Dedmon,16
22020,8,5,1,Dewayne Dedmon,11
22020,4,6,0,Dewayne Dedmon,13
22020,6,3,0,Dewayne Dedmon,12
22020,6,3,0,Dewayne Dedmon,15
22020,12,6,1,Dewayne Dedmon,19
22020,10,10,0,Dewayne Dedmon,15
22020,3,5,1,Dewayne Dedmon,6
22020,5,1,1,Matthew Dellavedova,18
22020,0,2,7,Matthew Dellavedova,14
22020,3,0,6,Matthew Dellavedova,18
22020,4,3,4,Matthew Dellavedova,13
22020,0,2,2,Matthew Dellavedova,11
22020,2,1,3,Matthew Dellavedova,13
22020,2,0,3,Matthew Dellavedova,16
22020,7,3,10,Matthew Dellavedova,34
22020,4,2,0,Matthew Dellavedova,17
22020,2,6,7,Matthew Dellavedova,21
22020,4,1,5,Matthew Dellavedova,17
22020,3,1,5,Matthew Dellavedova,17
22020,0,2,5,Matthew Dellavedova,16
22020,11,9,4,Donte DiVincenzo,28
22020,8,9,2,Donte DiVincenzo,32
22020,19,2,2,Donte DiVincenzo,29
22020,12,6,6,Donte DiVincenzo,26
22020,18,7,4,Donte DiVincenzo,34
22020,19,3,4,Donte DiVincenzo,20
22020,10,15,2,Donte DiVincenzo,29
22020,0,8,1,Donte DiVincenzo,30
22020,3,5,2,Donte DiVincenzo,21
22020,9,3,3,Donte DiVincenzo,29
22020,5,6,0,Donte DiVincenzo,30
22020,11,4,2,Donte DiVincenzo,22
22020,3,5,6,Donte DiVincenzo,26
22020,9,7,3,Donte DiVincenzo,31
22020,7,6,4,Donte DiVincenzo,23
22020,9,7,4,Donte DiVincenzo,26
22020,22,6,2,Donte DiVincenzo,29
22020,6,5,5,Donte DiVincenzo,30
22020,12,14,7,Donte DiVincenzo,31
22020,5,4,2,Donte DiVincenzo,29
22020,13,5,2,Donte DiVincenzo,31
22020,5,6,3,Donte DiVincenzo,29
22020,13,3,2,Donte DiVincenzo,28
22020,17,4,1,Donte DiVincenzo,31
22020,8,13,4,Donte DiVincenzo,28
22020,12,13,3,Donte DiVincenzo,31
22020,20,8,5,Donte DiVincenzo,36
22020,12,7,6,Donte DiVincenzo,33
22020,10,13,3,Donte DiVincenzo,29
22020,11,8,2,Donte DiVincenzo,23
22020,7,7,4,Donte DiVincenzo,30
22020,3,3,3,Donte DiVincenzo,21
22020,11,7,0,Donte DiVincenzo,28
22020,24,7,9,Donte DiVincenzo,35
22020,13,5,5,Donte DiVincenzo,26
22020,16,2,3,Donte DiVincenzo,31
22020,5,6,1,Donte DiVincenzo,30
22020,14,7,4,Donte DiVincenzo,27
22020,12,3,8,Donte DiVincenzo,32
22020,17,8,2,Donte DiVincenzo,30
22020,5,2,2,Donte DiVincenzo,26
22020,10,6,3,Donte DiVincenzo,32
22020,13,7,2,Donte DiVincenzo,31
22020,7,5,1,Donte DiVincenzo,29
22020,11,11,6,Donte DiVincenzo,28
22020,16,4,3,Donte DiVincenzo,22
22020,6,4,3,Donte DiVincenzo,18
22020,0,2,1,Donte DiVincenzo,27
22020,10,3,2,Donte DiVincenzo,24
22020,8,3,3,Donte DiVincenzo,27
22020,9,9,5,Donte DiVincenzo,26
22020,10,4,2,Donte DiVincenzo,23
22020,8,1,2,Donte DiVincenzo,31
22020,6,3,2,Donte DiVincenzo,26
22020,7,10,3,Donte DiVincenzo,26
22020,9,4,3,Donte DiVincenzo,26
22020,11,4,4,Donte DiVincenzo,27
22020,11,5,3,Donte DiVincenzo,30
22020,4,4,1,Donte DiVincenzo,22
22020,5,5,9,Donte DiVincenzo,30
22020,11,1,1,Donte DiVincenzo,19
22020,15,5,1,Donte DiVincenzo,30
22020,17,1,2,Donte DiVincenzo,19
22020,10,2,1,Donte DiVincenzo,24
22020,13,4,0,Donte DiVincenzo,20
22020,15,5,3,Donte DiVincenzo,27
22020,15,5,2,Hamidou Diallo,30
22020,18,12,3,Hamidou Diallo,35
22020,35,7,0,Hamidou Diallo,40
22020,16,7,1,Hamidou Diallo,26
22020,10,10,1,Hamidou Diallo,28
22020,14,3,1,Hamidou Diallo,21
22020,4,11,1,Hamidou Diallo,21
22020,5,3,1,Hamidou Diallo,18
22020,2,3,2,Hamidou Diallo,17
22020,5,2,0,Hamidou Diallo,20
22020,3,4,0,Hamidou Diallo,18
22020,1,2,0,Hamidou Diallo,19
22020,8,4,0,Hamidou Diallo,17
22020,10,3,1,Hamidou Diallo,17
22020,8,1,0,Hamidou Diallo,17
22020,11,8,4,Hamidou Diallo,24
22020,14,3,1,Hamidou Diallo,24
22020,19,7,3,Hamidou Diallo,26
22020,19,10,3,Hamidou Diallo,27
22020,6,2,0,Hamidou Diallo,19
22020,5,2,1,Hamidou Diallo,11
22020,0,4,2,Hamidou Diallo,20
22020,15,2,2,Hamidou Diallo,26
22020,10,6,3,Hamidou Diallo,31
22020,8,3,4,Hamidou Diallo,20
22020,17,4,2,Hamidou Diallo,31
22020,6,13,3,Hamidou Diallo,26
22020,16,5,2,Hamidou Diallo,37
22020,15,13,5,Hamidou Diallo,38
22020,20,11,2,Hamidou Diallo,41
22020,15,6,3,Hamidou Diallo,31
22020,16,2,10,Hamidou Diallo,37
22020,16,9,1,Hamidou Diallo,33
22020,15,2,4,Hamidou Diallo,15
22020,18,3,2,Hamidou Diallo,23
22020,10,5,1,Hamidou Diallo,18
22020,11,3,2,Hamidou Diallo,21
22020,14,5,2,Hamidou Diallo,20
22020,10,2,4,Hamidou Diallo,19
22020,8,6,0,Hamidou Diallo,19
22020,2,3,3,Hamidou Diallo,14
22020,9,5,1,Hamidou Diallo,20
22020,16,4,2,Hamidou Diallo,21
22020,25,3,4,Hamidou Diallo,24
22020,23,11,2,Hamidou Diallo,29
22020,9,1,3,Hamidou Diallo,21
22020,9,3,1,Hamidou Diallo,17
22020,12,8,0,Hamidou Diallo,19
22020,3,1,3,Hamidou Diallo,18
22020,13,8,0,Hamidou Diallo,22
22020,7,6,1,Hamidou Diallo,20
22020,8,6,2,Hamidou Diallo,20
22020,7,3,2,Gorgui Dieng,9
22020,18,7,1,Gorgui Dieng,25
22020,7,4,3,Gorgui Dieng,10
22020,0,0,1,Gorgui Dieng,7
22020,3,1,2,Gorgui Dieng,13
22020,9,4,3,Gorgui Dieng,16
22020,17,4,3,Gorgui Dieng,31
22020,2,2,0,Gorgui Dieng,6
22020,6,4,0,Gorgui Dieng,8
22020,5,10,3,Gorgui Dieng,20
22020,3,2,0,Gorgui Dieng,10
22020,5,0,0,Gorgui Dieng,9
22020,1,0,0,Gorgui Dieng,6
22020,12,3,1,Gorgui Dieng,9
22020,15,4,2,Gorgui Dieng,23
22020,5,0,0,Gorgui Dieng,6
22020,3,3,0,Gorgui Dieng,14
22020,2,8,1,Gorgui Dieng,19
22020,0,2,1,Gorgui Dieng,10
22020,8,5,2,Gorgui Dieng,21
22020,8,7,1,Gorgui Dieng,23
22020,5,6,1,Gorgui Dieng,25
22020,19,9,1,Gorgui Dieng,24
22020,15,7,3,Gorgui Dieng,27
22020,8,3,2,Gorgui Dieng,15
22020,0,4,1,Gorgui Dieng,14
22020,7,4,3,Gorgui Dieng,18
22020,13,4,1,Gorgui Dieng,22
22020,5,7,4,Gorgui Dieng,21
22020,14,8,1,Gorgui Dieng,22
22020,17,6,2,Gorgui Dieng,24
22020,7,5,1,Gorgui Dieng,14
22020,5,2,0,Gorgui Dieng,7
22020,5,1,1,Gorgui Dieng,12
22020,5,4,3,Spencer Dinwiddie,15
22020,6,4,2,Spencer Dinwiddie,29
22020,9,5,4,Spencer Dinwiddie,20
22020,18,6,6,Luka Doncic,21
22020,20,10,11,Luka Doncic,34
22020,33,8,8,Luka Doncic,31
22020,12,5,5,Luka Doncic,26
22020,15,5,5,Luka Doncic,22
22020,24,8,1,Luka Doncic,23
22020,24,10,8,Luka Doncic,36
22020,23,12,8,Luka Doncic,30
22020,30,6,6,Luka Doncic,36
22020,31,12,20,Luka Doncic,39
22020,39,6,8,Luka Doncic,28
22020,24,8,8,Luka Doncic,38
22020,18,8,13,Luka Doncic,39
22020,30,9,8,Luka Doncic,36
22020,30,10,9,Luka Doncic,33
22020,37,8,4,Luka Doncic,36
22020,22,8,19,Luka Doncic,38
22020,29,5,9,Luka Doncic,34
22020,32,4,4,Luka Doncic,33
22020,29,3,7,Luka Doncic,35
22020,27,9,9,Luka Doncic,37
22020,23,9,5,Luka Doncic,37
22020,31,9,8,Luka Doncic,36
22020,26,8,6,Luka Doncic,32
22020,26,8,7,Luka Doncic,35
22020,36,8,5,Luka Doncic,35
22020,25,3,7,Luka Doncic,28
22020,15,4,4,Luka Doncic,27
22020,37,7,4,Luka Doncic,30
22020,38,9,9,Luka Doncic,39
22020,42,6,9,Luka Doncic,43
22020,25,10,16,Luka Doncic,38
22020,21,5,12,Luka Doncic,33
22020,22,12,12,Luka Doncic,39
22020,33,10,9,Luka Doncic,37
22020,27,6,7,Luka Doncic,34
22020,19,3,4,Luka Doncic,29
22020,31,10,8,Luka Doncic,38
22020,21,7,5,Luka Doncic,33
22020,44,7,9,Luka Doncic,36
22020,46,8,12,Luka Doncic,40
22020,28,10,10,Luka Doncic,37
22020,26,8,5,Luka Doncic,37
22020,42,7,11,Luka Doncic,38
22020,27,6,6,Luka Doncic,32
22020,27,8,14,Luka Doncic,38
22020,25,5,8,Luka Doncic,38
22020,29,8,7,Luka Doncic,33
22020,25,6,7,Luka Doncic,32
22020,30,4,6,Luka Doncic,34
22020,35,11,16,Luka Doncic,39
22020,26,5,8,Luka Doncic,29
22020,36,9,11,Luka Doncic,36
22020,13,12,12,Luka Doncic,38
22020,15,7,9,Luka Doncic,35
22020,36,16,15,Luka Doncic,38
22020,28,10,13,Luka Doncic,36
22020,34,13,9,Luka Doncic,35
22020,20,10,10,Luka Doncic,35
22020,38,9,13,Luka Doncic,43
22020,33,16,11,Luka Doncic,38
22020,27,15,7,Luka Doncic,36
22020,12,2,5,Luka Doncic,24
22020,24,9,8,Luka Doncic,26
22020,27,4,7,Luka Doncic,34
22020,32,8,5,Luka Doncic,36
22020,16,4,1,Luguentz Dort,24
22020,7,2,3,Luguentz Dort,22
22020,10,4,4,Luguentz Dort,29
22020,10,1,4,Luguentz Dort,35
22020,17,3,1,Luguentz Dort,33
22020,24,4,2,Luguentz Dort,35
22020,18,8,1,Luguentz Dort,35
22020,29,4,2,Luguentz Dort,31
22020,26,6,2,Luguentz Dort,32
22020,42,7,3,Luguentz Dort,37
22020,15,5,1,Luguentz Dort,29
22020,10,2,0,Luguentz Dort,16
22020,14,3,3,Luguentz Dort,31
22020,23,3,3,Luguentz Dort,33
22020,8,1,0,Luguentz Dort,24
22020,14,6,5,Luguentz Dort,28
22020,14,5,2,Luguentz Dort,30
22020,15,3,1,Luguentz Dort,36
22020,5,5,2,Luguentz Dort,25
22020,2,1,0,Luguentz Dort,21
22020,19,3,2,Luguentz Dort,32
22020,16,4,1,Luguentz Dort,31
22020,11,7,4,Luguentz Dort,32
22020,10,1,1,Luguentz Dort,31
22020,17,2,1,Luguentz Dort,33
22020,11,2,1,Luguentz Dort,29
22020,23,6,3,Luguentz Dort,37
22020,19,7,2,Luguentz Dort,36
22020,15,3,1,Luguentz Dort,31
22020,17,5,4,Luguentz Dort,41
22020,7,3,0,Luguentz Dort,38
22020,10,6,3,Luguentz Dort,32
22020,0,0,2,Luguentz Dort,9
